Project,Run,Classifier,Sampling,FeatureSelection,ReleaseIndex,Precision,Recall,F-Measure,AUC,Kappa,NPofB20,SelectedFeatures
OPENJPA,4,RandomForest,NoSampling,InfoGain,2,1.0000,0.1759,0.2992,0.7694,0.2963,0.5139,LOC;Cyclomatic;CognitiveComplexity;NestingDepth;NumStatements;NumLocalVars;MAX_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_Churn;AVG_Churn;Global_MAX_Churn;MAX_Churn;CodeSmells;Global_AVG_LOC_Deleted;AVG_LOC_Deleted;AVG_LOC_Added;Global_AVG_LOC_Added;Global_Churn;Churn;Global_MAX_LOC_Added;MAX_LOC_Added;Global_LOC_Deleted;LOC_Deleted;LOC_Added;Global_LOC_Added;NAuth;Global_NAuth;Global_NR;NR
OPENJPA,4,RandomForest,NoSampling,InfoGain,3,0.8333,0.1509,0.2555,0.8425,0.2520,0.6767,LOC;CognitiveComplexity;Cyclomatic;NestingDepth;NumStatements;NumLocalVars;Global_AVG_Churn;CodeSmells;Global_Churn;Global_AVG_LOC_Deleted;Global_NR;Global_MAX_Churn;Global_NAuth;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_MAX_LOC_Added;Global_LOC_Added;NR;NAuth;AVG_LOC_Deleted;MAX_LOC_Deleted;LOC_Deleted;AVG_Churn;MAX_Churn;Churn;AVG_LOC_Added;MAX_LOC_Added;LOC_Added;NumParams
OPENJPA,4,RandomForest,NoSampling,InfoGain,4,0.7903,0.1342,0.2295,0.7612,0.2244,0.5014,LOC;NumStatements;Cyclomatic;CognitiveComplexity;NestingDepth;NumLocalVars;LOC_Added;Global_NAuth;MAX_Churn;Churn;NR;AVG_Churn;NAuth;Global_NR;MAX_LOC_Added;Global_AVG_Churn;Global_LOC_Added;AVG_LOC_Added;Global_MAX_Churn;Global_Churn;Global_MAX_LOC_Deleted;Global_AVG_LOC_Added;Global_MAX_LOC_Added;AVG_LOC_Deleted;LOC_Deleted;MAX_LOC_Deleted;Global_LOC_Deleted;Global_AVG_LOC_Deleted;CodeSmells;NumParams
OPENJPA,4,RandomForest,NoSampling,InfoGain,5,0.9619,0.2181,0.3556,0.8978,0.3489,0.7408,LOC;CognitiveComplexity;Cyclomatic;NumStatements;NestingDepth;NumLocalVars;Global_NAuth;Global_LOC_Added;Global_NR;Global_MAX_LOC_Added;Global_Churn;Global_MAX_Churn;Global_AVG_Churn;Global_AVG_LOC_Added;Global_MAX_LOC_Deleted;Global_LOC_Deleted;LOC_Added;NAuth;MAX_Churn;AVG_LOC_Added;MAX_LOC_Added;Churn;NR;AVG_Churn;Global_AVG_LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;LOC_Deleted;CodeSmells;NumParams
OPENJPA,4,RandomForest,NoSampling,InfoGain,6,0.9869,0.2731,0.4278,0.9103,0.4196,0.7920,LOC;Cyclomatic;CognitiveComplexity;NumStatements;NestingDepth;NumLocalVars;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_Churn;Global_NR;Global_AVG_LOC_Added;Global_Churn;Global_MAX_Churn;Global_AVG_LOC_Deleted;Global_MAX_LOC_Deleted;Global_LOC_Deleted;LOC_Added;AVG_LOC_Added;MAX_LOC_Added;MAX_Churn;Churn;AVG_Churn;NAuth;NR;MAX_LOC_Deleted;AVG_LOC_Deleted;LOC_Deleted;CodeSmells;NumParams
OPENJPA,4,RandomForest,NoSampling,InfoGain,7,0.6979,0.0670,0.1222,0.5667,0.0938,0.1812,LOC;Global_NAuth;Global_LOC_Added;Cyclomatic;Global_MAX_LOC_Added;CognitiveComplexity;NumStatements;NestingDepth;Global_AVG_Churn;Global_AVG_LOC_Added;NumLocalVars;Global_AVG_LOC_Deleted;Global_Churn;Global_NR;Global_MAX_Churn;Global_MAX_LOC_Deleted;Global_LOC_Deleted;MAX_LOC_Added;AVG_LOC_Added;LOC_Added;Churn;AVG_Churn;MAX_Churn;NAuth;NR;AVG_LOC_Deleted;MAX_LOC_Deleted;LOC_Deleted;CodeSmells;NumParams
OPENJPA,4,RandomForest,NoSampling,InfoGain,8,0.8908,0.1179,0.2083,0.8788,0.1729,0.3866,LOC;Global_NAuth;Global_AVG_LOC_Added;Global_LOC_Added;Global_AVG_Churn;NumStatements;Global_MAX_LOC_Added;NestingDepth;Global_AVG_LOC_Deleted;Global_Churn;NumLocalVars;Cyclomatic;Global_NR;CognitiveComplexity;Global_MAX_Churn;Global_MAX_LOC_Deleted;Global_LOC_Deleted;AVG_LOC_Added;MAX_LOC_Added;LOC_Added;AVG_Churn;MAX_Churn;Churn;NAuth;NR;AVG_LOC_Deleted;LOC_Deleted;MAX_LOC_Deleted;CodeSmells;NumParams
OPENJPA,4,RandomForest,NoSampling,InfoGain,9,0.7911,0.1587,0.2643,0.8698,0.2198,0.4049,LOC;Global_LOC_Added;Global_AVG_LOC_Deleted;Global_AVG_LOC_Added;Global_NAuth;Global_AVG_Churn;NumStatements;Global_MAX_LOC_Added;Global_Churn;Global_MAX_Churn;NestingDepth;Global_NR;NumLocalVars;Cyclomatic;CognitiveComplexity;Global_LOC_Deleted;Global_MAX_LOC_Deleted;AVG_LOC_Added;MAX_LOC_Added;LOC_Added;AVG_Churn;MAX_Churn;Churn;NAuth;NR;AVG_LOC_Deleted;LOC_Deleted;MAX_LOC_Deleted;CodeSmells;NumParams
OPENJPA,4,RandomForest,NoSampling,InfoGain,10,0.8523,0.1612,0.2711,0.8105,0.2244,0.3553,LOC;Global_AVG_LOC_Deleted;Global_LOC_Added;Global_NAuth;NumStatements;Global_AVG_LOC_Added;Global_Churn;Global_AVG_Churn;Global_MAX_LOC_Added;NestingDepth;NumLocalVars;Global_MAX_Churn;Global_NR;Global_LOC_Deleted;Cyclomatic;CognitiveComplexity;Global_MAX_LOC_Deleted;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;AVG_Churn;MAX_Churn;Churn;NAuth;MAX_LOC_Deleted;NR;AVG_LOC_Deleted;LOC_Deleted;NumParams;CodeSmells
OPENJPA,4,RandomForest,NoSampling,InfoGain,11,0.9126,0.2132,0.3457,0.8266,0.2922,0.3739,LOC;Global_AVG_LOC_Deleted;Global_AVG_Churn;Global_LOC_Added;NumStatements;Global_Churn;Global_AVG_LOC_Added;Global_NAuth;Global_MAX_LOC_Added;Global_MAX_Churn;Global_LOC_Deleted;Global_NR;NestingDepth;NumLocalVars;Global_MAX_LOC_Deleted;CognitiveComplexity;Cyclomatic;AVG_LOC_Added;LOC_Added;MAX_LOC_Added;AVG_Churn;MAX_Churn;Churn;NAuth;NR;AVG_LOC_Deleted;LOC_Deleted;MAX_LOC_Deleted;NumParams;CodeSmells
OPENJPA,4,RandomForest,NoSampling,InfoGain,12,0.8515,0.2705,0.4106,0.8184,0.3475,0.3651,LOC;Global_AVG_LOC_Deleted;Global_LOC_Added;Global_AVG_Churn;NumStatements;Global_MAX_Churn;Global_AVG_LOC_Added;Global_Churn;Global_MAX_LOC_Added;Global_NAuth;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_NR;NestingDepth;NumLocalVars;CognitiveComplexity;Cyclomatic;AVG_LOC_Added;LOC_Added;MAX_LOC_Added;MAX_Churn;Churn;AVG_Churn;NAuth;NR;AVG_LOC_Deleted;MAX_LOC_Deleted;LOC_Deleted;NumParams;ReturnTypeComplexity;CodeSmells
OPENJPA,4,RandomForest,NoSampling,InfoGain,13,0.8793,0.3050,0.4529,0.8077,0.3891,0.3861,LOC;Global_AVG_LOC_Deleted;Global_AVG_LOC_Added;Global_AVG_Churn;Global_MAX_Churn;Global_NAuth;Global_MAX_LOC_Added;Global_LOC_Added;Global_Churn;NumStatements;Global_MAX_LOC_Deleted;Global_LOC_Deleted;Global_NR;NumLocalVars;NestingDepth;CognitiveComplexity;Cyclomatic;AVG_LOC_Added;LOC_Added;MAX_LOC_Added;AVG_LOC_Deleted;AVG_Churn;Churn;MAX_Churn;MAX_LOC_Deleted;NAuth;LOC_Deleted;NR;NumParams;ReturnTypeComplexity;CodeSmells
OPENJPA,4,RandomForest,NoSampling,InfoGain,14,0.8966,0.3841,0.5378,0.8256,0.4752,0.4244,Global_AVG_Churn;Global_AVG_LOC_Added;LOC;Global_AVG_LOC_Deleted;Global_Churn;Global_NAuth;Global_MAX_Churn;Global_MAX_LOC_Added;Global_LOC_Added;Global_LOC_Deleted;NumStatements;Global_MAX_LOC_Deleted;Global_NR;NumLocalVars;NestingDepth;CognitiveComplexity;Cyclomatic;AVG_LOC_Added;LOC_Added;AVG_Churn;MAX_LOC_Added;AVG_LOC_Deleted;Churn;MAX_Churn;NAuth;MAX_LOC_Deleted;NR;LOC_Deleted;NumParams;ReturnTypeComplexity;CodeSmells
OPENJPA,4,RandomForest,SMOTE,NoSelection,2,0.7759,0.2083,0.3285,0.7786,0.3245,0.4769,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,4,RandomForest,SMOTE,NoSelection,3,0.5000,0.2457,0.3295,0.7879,0.3228,0.5647,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,4,RandomForest,SMOTE,NoSelection,4,0.4150,0.2274,0.2938,0.6985,0.2824,0.4493,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,4,RandomForest,SMOTE,NoSelection,5,0.4853,0.3909,0.4330,0.8485,0.4185,0.6911,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,4,RandomForest,SMOTE,NoSelection,6,0.5366,0.4901,0.5123,0.8716,0.4967,0.7251,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,4,RandomForest,SMOTE,NoSelection,7,0.4807,0.1079,0.1763,0.5507,0.1184,0.3035,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,4,RandomForest,SMOTE,NoSelection,8,0.6752,0.3319,0.4451,0.7851,0.3689,0.4685,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,4,RandomForest,SMOTE,NoSelection,9,0.6648,0.5563,0.6057,0.8691,0.5331,0.4894,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,4,RandomForest,SMOTE,NoSelection,10,0.4313,0.6074,0.5044,0.8017,0.3635,0.4156,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,4,RandomForest,SMOTE,NoSelection,11,0.4531,0.6315,0.5276,0.8225,0.3847,0.4273,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,4,RandomForest,SMOTE,NoSelection,12,0.4313,0.6193,0.5085,0.8109,0.3562,0.4212,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,4,RandomForest,SMOTE,NoSelection,13,0.4352,0.6088,0.5076,0.8031,0.3550,0.4153,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,4,RandomForest,SMOTE,NoSelection,14,0.4501,0.6527,0.5328,0.8290,0.3889,0.4618,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
