2026-01-22 23:06:12.743 [main] DEBUG i.f.isw2.metrics.MetricsCalculator - File parsato correttamente ma 0 metodi trovati: hedwig-client/src/main/java/org/apache/hedwig/client/netty/package-info.java
2026-01-22 23:06:12.743 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java (21692 chars)
2026-01-22 23:06:12.750 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java (3166 chars)
2026-01-22 23:06:12.752 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java (1829 chars)
2026-01-22 23:06:12.752 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java (6282 chars)
2026-01-22 23:06:12.755 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java (8012 chars)
2026-01-22 23:06:12.757 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java (1007 chars)
2026-01-22 23:06:12.757 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java (17380 chars)
2026-01-22 23:06:12.765 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilterBase.java (1876 chars)
2026-01-22 23:06:12.765 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java (3433 chars)
2026-01-22 23:06:12.766 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java (3214 chars)
2026-01-22 23:06:12.767 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/util/VarArgs.java (941 chars)
2026-01-22 23:06:12.767 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java (10265 chars)
2026-01-22 23:06:12.769 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/client/handlers/AbstractResponseHandler.java (7244 chars)
2026-01-22 23:06:12.770 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java (6020 chars)
2026-01-22 23:06:12.772 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java (2369 chars)
2026-01-22 23:06:12.773 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java (33449 chars)
2026-01-22 23:06:12.793 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java (1537 chars)
2026-01-22 23:06:12.793 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java (2069 chars)
2026-01-22 23:06:12.793 [main] DEBUG i.f.isw2.metrics.MetricsCalculator - File parsato correttamente ma 0 metodi trovati: hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java
2026-01-22 23:06:12.793 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Nessun metodo trovato in: hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java
2026-01-22 23:06:12.793 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java (9800 chars)
2026-01-22 23:06:12.795 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java (4513 chars)
2026-01-22 23:06:12.796 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java (4685 chars)
2026-01-22 23:06:12.797 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java (6731 chars)
2026-01-22 23:06:12.799 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java (7744 chars)
2026-01-22 23:06:12.802 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java (4269 chars)
2026-01-22 23:06:12.803 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelImpl.java (14125 chars)
2026-01-22 23:06:12.806 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java (17974 chars)
2026-01-22 23:06:12.811 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java (19656 chars)
2026-01-22 23:06:12.817 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java (2292 chars)
2026-01-22 23:06:12.818 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java (5745 chars)
2026-01-22 23:06:12.819 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java (2918 chars)
2026-01-22 23:06:12.819 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CancelScanRequest.java (994 chars)
2026-01-22 23:06:12.820 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java (5803 chars)
2026-01-22 23:06:12.821 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java (31154 chars)
2026-01-22 23:06:12.831 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java (10032 chars)
2026-01-22 23:06:12.834 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java (2962 chars)
2026-01-22 23:06:12.835 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java (1136 chars)
2026-01-22 23:06:12.835 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java (5122 chars)
2026-01-22 23:06:12.836 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java (4461 chars)
2026-01-22 23:06:12.837 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java (2397 chars)
2026-01-22 23:06:12.837 [main] DEBUG i.f.isw2.metrics.MetricsCalculator - File parsato correttamente ma 0 metodi trovati: bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java
2026-01-22 23:06:12.837 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java (2640 chars)
2026-01-22 23:06:12.838 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java (4561 chars)
2026-01-22 23:06:12.840 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java (5499 chars)
2026-01-22 23:06:12.841 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/handlers/CloseSubscriptionHandler.java (5024 chars)
2026-01-22 23:06:12.842 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java (11375 chars)
2026-01-22 23:06:12.845 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java (5828 chars)
2026-01-22 23:06:12.847 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java (36118 chars)
2026-01-22 23:06:12.860 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java (3217 chars)
2026-01-22 23:06:12.861 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java (14589 chars)
2026-01-22 23:06:12.866 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java (3138 chars)
2026-01-22 23:06:12.867 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java (2411 chars)
2026-01-22 23:06:12.867 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java (1556 chars)
2026-01-22 23:06:12.868 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java (6909 chars)
2026-01-22 23:06:12.869 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java (1618 chars)
2026-01-22 23:06:12.869 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java (991 chars)
2026-01-22 23:06:12.870 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java (1086 chars)
2026-01-22 23:06:12.870 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java (1401 chars)
2026-01-22 23:06:12.870 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java (6445 chars)
2026-01-22 23:06:12.872 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java (3839 chars)
2026-01-22 23:06:12.873 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java (8400 chars)
2026-01-22 23:06:12.875 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java (1463 chars)
2026-01-22 23:06:12.876 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/DefaultServerChannel.java (3780 chars)
2026-01-22 23:06:12.876 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java (5125 chars)
2026-01-22 23:06:12.878 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java (987 chars)
2026-01-22 23:06:12.878 [main] DEBUG i.f.isw2.metrics.MetricsCalculator - File parsato correttamente ma 0 metodi trovati: bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java
2026-01-22 23:06:12.878 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Nessun metodo trovato in: bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java
2026-01-22 23:06:12.878 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java (4710 chars)
2026-01-22 23:06:12.879 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java (5472 chars)
2026-01-22 23:06:12.880 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java (3141 chars)
2026-01-22 23:06:12.880 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java (2439 chars)
2026-01-22 23:06:12.881 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java (9390 chars)
2026-01-22 23:06:12.883 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java (6738 chars)
2026-01-22 23:06:12.885 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java (4144 chars)
2026-01-22 23:06:12.886 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java (3410 chars)
2026-01-22 23:06:12.886 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java (4198 chars)
2026-01-22 23:06:12.887 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java (4935 chars)
2026-01-22 23:06:12.889 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscriptionChannelPipelineFactory.java (2221 chars)
2026-01-22 23:06:12.889 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/data/MessageFormatter.java (4393 chars)
2026-01-22 23:06:12.890 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java (3202 chars)
2026-01-22 23:06:12.891 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java (4066 chars)
2026-01-22 23:06:12.892 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/client/netty/VoidCallbackAdapter.java (1519 chars)
2026-01-22 23:06:12.892 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java (1263 chars)
2026-01-22 23:06:12.893 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java (1885 chars)
2026-01-22 23:06:12.893 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java (8112 chars)
2026-01-22 23:06:12.895 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java (2352 chars)
2026-01-22 23:06:12.896 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java (3971 chars)
2026-01-22 23:06:12.896 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/NoResponseHandlerException.java (1316 chars)
2026-01-22 23:06:12.896 [main] DEBUG i.f.isw2.metrics.MetricsCalculator - File parsato correttamente ma 0 metodi trovati: hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/NoResponseHandlerException.java
2026-01-22 23:06:12.896 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java (914 chars)
2026-01-22 23:06:12.896 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java (1014 chars)
2026-01-22 23:06:12.896 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java (2960 chars)
2026-01-22 23:06:12.897 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java (1344 chars)
2026-01-22 23:06:12.897 [main] DEBUG i.f.isw2.metrics.MetricsCalculator - File parsato correttamente ma 0 metodi trovati: hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java
2026-01-22 23:06:12.897 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java (56505 chars)
2026-01-22 23:06:12.915 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java (34083 chars)
